time;lon;lat;alt;pitch;bank;ias;tas;gs;vv
1695742691640;14.0263032622846;51.1342796237959;394.214565490665;1.07129425386217;3.47394225381511;62.068920135498;66.472297668457;66.1310748686415;-13.9497451782227
1695742691752;14.0262973345085;51.1343132564746;393.750466094362;1.05466284995489;3.56728746234435;62.0676345825195;66.4685592651367;66.1294410785378;-13.9311513900757
1695742691839;14.0262913656467;51.1343465289745;393.29252181968;1.03758737702986;3.66482902999165;62.0661392211914;66.4643783569336;66.1273449788753;-13.9106388092041
1695742691953;14.0262865248655;51.1343730905582;392.9277371891;1.02253716191544;3.73501779048322;62.0645904541016;66.4608612060547;66.1251204070353;-13.8930330276489
1695742692070;14.0262800077119;51.1344082673803;392.445723475596;1.00156784083327;3.80767780511102;62.0621910095215;66.4562072753906;66.1235428253169;-13.8681907653809
1695742692181;14.0262733494631;51.1344435367012;391.963720039626;0.982471058800736;3.85519459633021;62.0598411560059;66.4518585205078;66.1214250079565;-13.8415966033936
1695742692291;14.0262667303828;51.1344779506657;391.494598737961;0.96716631241803;3.89638101525014;62.0551910400391;66.445442199707;66.1175332665573;-13.8143262863159
1695742692400;14.0262601236342;51.1345116755682;391.035776742637;0.953642751304816;3.99448120876727;62.0499839782715;66.4361038208008;66.1096692558168;-13.7871036529541
1695742692515;14.0262535458224;51.1345446564417;390.587819216339;0.94073678870296;4.12485599525305;62.043830871582;66.4256057739258;66.1005317097806;-13.7603950500488
1695742692622;14.0262465605855;51.1345790498396;390.121338621502;0.928578198206691;4.28906635679316;62.0359954833984;66.4142456054688;66.0903551206214;-13.7327651977539
1695742692732;14.0262397073685;51.1346121777568;389.672604886352;0.919377293064449;4.44266223203182;62.028263092041;66.4040374755859;66.0802616908836;-13.7065181732178
1695742692840;14.0262326249546;51.1346457917531;389.217794972029;0.913249439440184;4.57190247010098;62.0205535888672;66.3950881958008;66.0713215672985;-13.6804494857788
1695742692928;14.0262256866058;51.134678124482;388.780706636186;0.909933062433025;4.66221299488445;62.0135459899902;66.3875579833984;66.0628871542536;-13.6561613082886
1695742693074;14.0262203242662;51.1347027197791;388.448395373438;0.908735965059275;4.71426223730323;62.0086250305176;66.3813171386719;66.0534105620305;-13.6383810043335
1695742693182;14.0262100229893;51.1347490360714;387.822634154923;0.911799838510554;4.9007044166815;61.9971733093262;66.3646774291992;66.0378903369963;-13.6073932647705
1695742693290;14.0262024531368;51.1347823042702;387.372918811847;0.914264789748988;5.06876954489203;61.9877738952637;66.3532638549805;66.0240226772682;-13.5877046585083
1695742693400;14.0261949722336;51.1348145665279;386.936540643405;0.91921080720343;5.21736250817533;61.9789199829102;66.3440704345703;66.0119023838876;-13.5706081390381
1695742693511;14.026187006759;51.1348482661104;386.480347079166;0.9298871399281;5.36823763245409;61.9701652526855;66.3327026367188;65.9989938076885;-13.5549516677856
1695742693622;14.0261791200647;51.134880974054;386.036733326494;0.944802672249821;5.6497962031851;61.9586029052734;66.3144989013672;65.9762521264205;-13.5429954528809
1695742693733;14.0261708787913;51.1349144743985;385.581201166414;0.961907493643943;6.02215657888155;61.944465637207;66.296989440918;65.9536017221158;-13.5345687866211
1695742693840;14.026162561759;51.1349475915849;385.129524824708;0.981068201978239;6.40303104923401;61.9300498962402;66.2823028564453;65.9325671150826;-13.5302038192749
1695742693947;14.026154030303;51.1349808526275;384.674414372023;1.00507375558989;6.73821037661208;61.9153861999512;66.2718200683594;65.9147144753004;-13.5297470092773
1695742694056;14.0261456294025;51.1350129116457;384.234233263877;1.03486949534872;6.98490575631166;61.9035758972168;66.2663345336914;65.900888472732;-13.5330410003662
1695742694181;14.0261370229056;51.1350450589543;383.791176869724;1.07215080227277;7.15953991329163;61.8946571350098;66.2635803222656;65.8859525314186;-13.5401992797852
1695742694271;14.0261273048818;51.1350805347959;383.299982513721;1.12056371671835;7.31358448259531;61.8886680603027;66.2631912231445;65.8742247995725;-13.5530967712402
1695742694383;14.0261195093487;51.1351083893534;382.912438969842;1.16038574729193;7.40223659561566;61.8875198364258;66.2646255493164;65.8664128650949;-13.5672130584717
1695742694497;14.0261096226646;51.135142959685;382.428870436538;1.20805032913657;7.46707028905198;61.8897132873535;66.2692489624023;65.8591823881578;-13.5899333953857
1695742694608;14.0260996401521;51.135177046514;381.94909938847;1.24901972476901;7.49396352145802;61.8949966430664;66.2749252319336;65.8536838430688;-13.61789894104
1695742694718;14.0260894114114;51.1352111639833;381.465918519806;1.28450533227158;7.50585163711671;61.9027938842773;66.2816390991211;65.8493361108355;-13.6508684158325
1695742694825;14.026079401793;51.1352437948864;381.00107217796;1.31741926682993;7.50294985804826;61.9110679626465;66.2887725830078;65.8458489043791;-13.6862878799438
1695742694933;14.0260692420686;51.135276197299;380.536874217578;1.34880206507543;7.48639888905499;61.919979095459;66.2964172363281;65.8430052086619;-13.724760055542
1695742695039;14.026058957737;51.1353083047268;380.074320165556;1.37535944139403;7.45815340292145;61.9281272888184;66.3043212890625;65.8409389155506;-13.7658309936523
